id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
8	0	0	35	50	15	0	50	35	35
9	0	0	29	154	60	21	154	73	29
1	0	0	0	203	77	75	203	51	0
5	0	0	228	262	34	0	262	228	228
6	0	0	227	299	38	32	299	229	227
7	0	0	203	441	112	60	441	269	203
10	0	0	23	483	87	92	483	304	23
4	0	0	348	488	42	54	488	392	348
3	0	0	352	495	30	8	495	457	352
2	0	0	495	706	97	114	706	495	495
0	0	0	0	706	114	0	706	592	0
