id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	4	4	0	4	0	0
2	0	51	51	54	3	0	3	0	0
3	0	55	55	105	50	0	50	0	0
7	0	124	282	749	129	20	625	476	158
5	0	86	253	969	99	101	883	683	167
6	0	93	270	1056	102	22	963	839	177
4	0	84	105	1322	159	27	1238	1052	21
9	0	171	313	1567	436	47	1396	913	142
10	0	312	386	1752	413	45	1440	982	74
8	0	150	303	2372	827	157	2222	1238	153
0	0	0	0	2372	150	0	2372	2222	0
