id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	10	8	2	10	0	0
2	0	148	148	168	17	3	20	0	0
5	0	480	480	504	8	1	24	15	0
3	0	181	181	521	137	191	340	12	0
4	0	474	474	645	89	64	171	18	0
6	0	640	640	646	5	1	6	0	0
7	0	955	955	983	14	14	28	0	0
9	0	1309	1314	1348	12	19	39	8	5
8	0	1040	1040	1402	173	185	362	4	0
10	0	1329	1331	1408	22	46	79	11	2
0	0	0	0	1408	923	0	1408	485	0
