id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4	0	0	23	44	21	0	44	23	23
6	0	0	58	66	8	0	66	58	58
8	0	0	82	103	21	0	103	82	82
9	0	0	103	104	1	0	104	103	103
3	0	0	14	222	38	19	222	165	14
7	0	0	66	237	21	30	237	186	66
10	0	0	104	356	136	8	356	212	104
2	0	0	4	394	81	78	394	235	4
1	0	0	0	413	52	108	413	253	0
5	0	0	44	471	79	58	471	334	44
0	0	0	0	471	13	0	471	458	0
