id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	1	0	0	178	68	66	178	44	0
2	1	21	21	188	85	45	167	37	0
3	0	567	567	618	26	25	51	0	0
4	2	576	576	703	65	34	127	28	0
6	0	709	709	715	3	3	6	0	0
5	0	675	675	722	21	26	47	0	0
7	3	759	759	881	68	54	122	0	0
8	6	912	912	1028	80	36	116	0	0
10	0	1222	1222	1234	7	5	12	0	0
9	16	1121	1121	1560	252	181	439	6	0
0	0	0	0	1560	885	0	1560	675	0
