id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
4	0	126	152	193	41	0	67	26	26
6	0	180	220	235	15	0	55	40	40
8	0	231	266	307	41	0	76	35	35
9	0	254	307	308	1	0	54	53	53
3	0	27	28	484	76	10	457	371	1
7	0	182	235	512	40	15	330	275	53
1	0	0	0	569	103	54	569	412	0
5	0	175	193	795	153	30	620	437	18
2	0	6	8	871	160	40	865	665	2
10	0	261	308	901	271	4	640	365	47
0	0	0	0	901	0	0	901	901	0
