id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
6	1	180	180	226	15	0	46	31	0
9	0	254	254	255	1	0	1	0	0
7	1	182	190	332	40	15	150	95	8
4	2	126	126	444	41	0	318	277	0
3	2	27	27	458	76	10	431	345	0
8	2	231	231	469	41	0	238	197	0
5	3	175	175	586	153	30	411	228	0
1	4	0	0	667	103	54	667	510	0
2	3	6	6	754	160	40	748	548	0
10	4	261	261	914	271	4	653	378	0
0	0	0	0	914	13	0	914	901	0
