id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	4	4	0	4	0	0
2	0	51	51	54	3	0	3	0	0
3	0	55	55	105	50	0	50	0	0
7	0	124	134	470	129	20	346	197	10
5	0	86	117	519	99	101	433	233	31
6	0	93	105	886	102	22	793	669	12
4	0	84	710	897	159	27	813	627	626
9	0	171	519	1599	436	47	1428	945	348
10	0	312	322	1862	413	45	1550	1092	10
8	0	150	155	2335	827	157	2185	1201	5
0	0	0	0	2335	113	0	2335	2222	0
