id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	4	4	0	4	0	0
2	0	51	51	54	3	0	3	0	0
3	0	55	55	154	50	0	99	49	0
6	0	93	132	800	102	22	707	583	39
5	0	86	115	829	99	101	743	543	29
7	0	124	174	941	129	20	817	668	50
4	0	84	95	952	159	27	868	682	11
9	0	171	244	1793	436	47	1622	1139	73
10	0	312	398	1832	413	45	1520	1062	86
8	0	150	234	2347	827	157	2197	1213	84
0	0	0	0	2347	125	0	2347	2222	0
