id	priority	createdTime	startedTime	terminatedTime	cpuTime	blockedTime	turnaroundTime	waitingTime	responseTime
1	0	0	0	4	4	0	4	0	0
2	0	51	51	54	3	0	3	0	0
3	0	55	55	105	50	0	50	0	0
4	0	84	105	397	159	27	313	127	21
7	0	124	282	635	129	20	511	362	158
6	0	93	270	1264	102	22	1171	1047	177
5	0	86	253	1313	99	101	1227	1027	167
9	0	171	313	1740	436	47	1569	1086	142
10	0	312	488	1758	413	45	1446	988	176
8	0	150	303	2354	827	157	2204	1220	153
0	0	0	0	2354	132	0	2354	2222	0
